id,name,num_followers,broadcaster_type,description,lang,last_game_played_name,view_count,profile_image_url,created_at,user_follows
58270690,Chapatorra,,affiliate,Hago cosas mal. Hablo mucho. Duermo poco. Soy majete.,es,Minecraft,184737,https://static-cdn.jtvnw.net/jtv_user_pictures/chapatorra-profile_image-f8f7b6c6d0801b75-300x300.png,2014-03-05T20:35:55Z,
23200309,DreamHackSpain,,partner,Canal oficial de DreamHack España. ¡Disfruta de las mejores competiciones internacionales y nacionales!,es,Rocket League,682350,https://static-cdn.jtvnw.net/jtv_user_pictures/c9985f13-cc4d-4ad9-8a43-63efc8fbfbde-profile_image-300x300.png,2011-06-30T13:27:31Z,
68062590,iGeStarK,,partner,"Me llamo StarK. Creador de contenido del Competitivo de Fortnite, cubro los torneos, noticias y más. Aunque también encontrarás streams IRL y otros juegos.",es,Fortnite,11550406,https://static-cdn.jtvnw.net/jtv_user_pictures/ec4112e3-4704-4c2b-9531-480e521ad091-profile_image-300x300.png,2014-08-03T13:25:28Z,
142437503,SrtaMinun,,partner,Me cambia el tono de voz según mi estado de ánimo uwu ～♡,es,Just Chatting,381662,https://static-cdn.jtvnw.net/jtv_user_pictures/7123f448-6e9a-4b22-a39c-5d048811374c-profile_image-300x300.png,2016-12-20T19:19:07Z,
437954856,gonegax,,affiliate,"Bienvenidos amiguetes, soy gonegax y haré todo lo posible para haceros pasar un buen rato interactuando y jugando conmigo. ¿Os apuntais?  💫",es,VALORANT,7533,https://static-cdn.jtvnw.net/jtv_user_pictures/c6d6a404-3f8d-49c8-a253-2f010d66983a-profile_image-300x300.png,2019-05-27T22:15:18Z,
52495684,Rioboo,,partner,"Un chavalito calmao. Tengo 10 ideas al día y llevo a cabo 0, pero hago stream para el mejor club del mundo (con nombre secreto aún).",es,Just Chatting,528730,https://static-cdn.jtvnw.net/jtv_user_pictures/17c5ea29-2a4e-4f28-9e0e-6fdaf897c044-profile_image-300x300.png,2013-12-01T15:24:26Z,
76385901,elded,,partner,Una regla: No la cagues. :) ,es,Just Chatting,73363227,https://static-cdn.jtvnw.net/jtv_user_pictures/747d216a-ddc2-4b1e-b3ad-d4fc24f955a5-profile_image-300x300.png,2014-12-02T03:28:35Z,
459331509,auronplay,,partner,feliz pero no mucho ,es,Minecraft,212157750,https://static-cdn.jtvnw.net/jtv_user_pictures/ec898e4a-e0df-4dc0-a99d-7540c6dbe1e8-profile_image-300x300.png,2019-09-03T14:02:49Z,
617937682,MandalorianosInGame,,affiliate,"Bienvenidos a nuestro canal. Aquí Crysania (La Mandaloriana) y Felian (El Mandaloriano) compartirán sus aventuras por juegos de ayer, hoy y mañana. Seguidnos para partidas patéticas y heroicidades poco creibles.",es,Outriders,2972,https://static-cdn.jtvnw.net/jtv_user_pictures/8a0519f4-06d4-4037-8fb7-7cb346ae68bb-profile_image-300x300.png,2020-12-08T10:32:05Z,
48520220,SoyMane195,,affiliate,Solo un noob diciendo estupideces y queriendo jugar bien! &lt;3,es,Fortnite,6499,https://static-cdn.jtvnw.net/jtv_user_pictures/3e490316-8a5b-4cee-aa04-662cdfbf7c25-profile_image-300x300.png,2013-09-03T19:55:04Z,
177108282,Khisanth_,,affiliate,Fortnite player for @GiantsGaming | Contact: khisanthfortnite@gmail.com,es,Fortnite,14872,https://static-cdn.jtvnw.net/jtv_user_pictures/87a4eab9-51bc-4f12-9ada-90a68711d3e0-profile_image-300x300.png,2017-10-09T14:31:22Z,
145961888,Bartito2K,,affiliate,20EX- VALORANT PLAYER.FORMER @Cometateam,es,Hell Let Loose,12791,https://static-cdn.jtvnw.net/jtv_user_pictures/ae9e68e2-5aa3-48f0-9004-245228c580ca-profile_image-300x300.png,2017-01-25T17:36:02Z,
582715107,nuevasuburbiatv,,affiliate,¡Al límite del ruido!Plataforma y canal sobre música underground.,es,Just Chatting,4464,https://static-cdn.jtvnw.net/jtv_user_pictures/da2e7e5a-9cf3-4255-a082-1070b937da07-profile_image-300x300.png,2020-09-13T08:58:39Z,
170845763,Chaoko,,affiliate,Alabado sea nuestro señor Romero el majestuoso dios de todos los infiernos.(También hago directos en mi Facebook Gaming),es,Mario Party Superstars,65927,https://static-cdn.jtvnw.net/jtv_user_pictures/f201aa08-64a2-42cc-ae8c-19a88174f79a-profile_image-300x300.png,2017-08-21T18:01:39Z,
489841912,yaasalba,,affiliate,Ella ella alocada y bueno en fin me gustan muchas cosas como el maquillaje y hablar de la vida. Y no olvidemos los videojuegos donde me encanta pasar muchas horas,es,Halloween,16327,https://static-cdn.jtvnw.net/jtv_user_pictures/28c2b74d-de0f-4546-8bfd-789155340537-profile_image-300x300.png,2020-02-02T14:58:27Z,
515975191,Xx_ErWin_CrIsToBaL_xX,,,Diversión de la wena y cringe 😆,es,Paladins,21,https://static-cdn.jtvnw.net/jtv_user_pictures/77319548-aecd-43e1-b0e2-e0003b859aa9-profile_image-300x300.png,2020-04-17T21:03:45Z,
93545547,ErinLux,,affiliate,Hey! Look! :D,es,Dark Souls III,255271,https://static-cdn.jtvnw.net/jtv_user_pictures/27153415-e800-4de8-9364-9ee79211ef4f-profile_image-300x300.png,2015-06-15T00:04:15Z,
512977322,SLAKUN10,,partner,,es,VALORANT,14482006,https://static-cdn.jtvnw.net/jtv_user_pictures/e5275ba1-1903-4cd6-a066-3a80b87d22cf-profile_image-300x300.png,2020-04-12T14:28:48Z,
91983739,Vasku,,affiliate,Soy un pepega y calvo,es,Pokémon Unite,25345,https://static-cdn.jtvnw.net/jtv_user_pictures/3a6d1c97-81b3-4c39-814e-0b5719425d8d-profile_image-300x300.png,2015-05-26T16:05:45Z,
55713896,Fahhkies,,partner,pessoa jogando a videojogos,es,Dead by Daylight,132661,https://static-cdn.jtvnw.net/jtv_user_pictures/7437d0bd-dda2-407b-960e-6ee1afad0d48-profile_image-300x300.png,2014-01-28T11:49:03Z,
148089350,nilgarcia10,,partner,"Charlatán a tiempo parcial, bobo a tiempo completo. Influencer de influencers.",es,F1 2021,1098694,https://static-cdn.jtvnw.net/jtv_user_pictures/f0444716-c8c2-4f53-9bd3-e7f236c2f47f-profile_image-300x300.png,2017-02-18T14:44:48Z,
255565533,Cristxu,,affiliate,"Empezando en este mundillo. Aquí veras mucho directito de juegos, series, reacción a cualquier tipo de cosa, Solo o con Amigos. Mucho buen rollo, nada profesional y mejorando día a día.",es,Just Chatting,2679,https://static-cdn.jtvnw.net/jtv_user_pictures/65b874e3-e2d8-4acb-8691-0a90c649340e-profile_image-300x300.png,2018-09-06T16:48:44Z,
185153064,Washosilva,,affiliate,Washosilva hace streams de lo que se le cante el or**,es,Teamfight Tactics,48443,https://static-cdn.jtvnw.net/jtv_user_pictures/a730c9be-319b-4396-b84c-def81fc1151b-profile_image-300x300.png,2017-12-10T00:16:20Z,
92356906,NachoLapa_,,,En este canal solo se acepta a gente con poco IQ,es,VALORANT,530,https://static-cdn.jtvnw.net/jtv_user_pictures/bffd8858-e4dc-44b6-83fe-b33df1610961-profile_image-300x300.png,2015-05-31T14:31:59Z,
264297186,beetwe_,,affiliate,15/COMPETITIVE PLAYER OF FORTNITE ,es,Fortnite,852210,https://static-cdn.jtvnw.net/jtv_user_pictures/e8980558-664d-45ba-b853-7389ee70a22b-profile_image-300x300.png,2018-10-02T19:44:07Z,
414952553,Bobinas_,,affiliate,"Me llamo Alex y por aquí soy Bobinas. Motiongrapher de profesión pero un viciado por afición y a pesar de ser un cono soy una persona bastante competitiva, el tryhardeo en este canal está garantizado, y las excusas cuando faileo están a la orden del día.",es,Apex Legends,61973,https://static-cdn.jtvnw.net/jtv_user_pictures/170836bb-2ee8-432a-93c8-568b62255b34-profile_image-300x300.png,2019-02-07T12:25:39Z,
40110994,ReventXz,,partner,Streamer Didáctico de Teamfight Tactics y otros juegos,es,Teamfight Tactics,29999771,https://static-cdn.jtvnw.net/jtv_user_pictures/af481763-3f33-4d18-85c2-9b530b62f5d7-profile_image-300x300.jpg,2013-02-07T17:44:34Z,
30271836,d1m0n_real,,affiliate,GGWP,es,Back 4 Blood,14048,https://static-cdn.jtvnw.net/jtv_user_pictures/0ed13a0a-2dbd-41be-9920-d566cc64536b-profile_image-300x300.png,2012-05-04T21:40:14Z,
106189775,Fokyta,,partner,,es,Axie Infinity,996842,https://static-cdn.jtvnw.net/jtv_user_pictures/2f5971ce-ab7c-4f8a-9805-b42f1130663d-profile_image-300x300.png,2015-11-05T18:54:30Z,
114795955,Emberlith,,partner,"- Vtuber/Vstreamer española. Si estás triste, cuenta conmigo, mi objetivo es haceros felices uwu. Es cierto que digo muchos tacos y soy bastante peculiar, pero como me lo reprochéis os castigaré en el nombre de las tulas. Amo a mi comunidad ❤️",es,Just Chatting,621675,https://static-cdn.jtvnw.net/jtv_user_pictures/f24c315f-9c52-47fe-9de1-02ee5f1a38c6-profile_image-300x300.png,2016-02-04T15:05:11Z,
92056911,Kinafgc,,affiliate,Jugador de fighting games. Me gusta mucho el mundo audiovisual.,es,Street Fighter V,9845,https://static-cdn.jtvnw.net/jtv_user_pictures/9f70b84c-9845-47ec-8b7d-7e07ed97dc7f-profile_image-300x300.png,2015-05-27T17:38:31Z,
101012181,TheDualRevolver,,affiliate,Me llamo Albert y me gusta ver anime y jugar a videojuegos. Hago streams TODOS los dias.,es,League of Legends,113794,https://static-cdn.jtvnw.net/jtv_user_pictures/feb35578-651e-4c6e-8d3d-aa1c6e7221dc-profile_image-300x300.png,2015-08-30T15:03:43Z,
145953617,Rencorosa,,affiliate,"Soy Cristina, tengo 28 años, suelo jugar a GTA V Roleplay, League of Legends y demás juegos, según surjan.",es,The Witness,3551,https://static-cdn.jtvnw.net/jtv_user_pictures/0ba80bc3-99c0-4b69-b53f-a06577d50dce-profile_image-300x300.png,2017-01-25T16:22:32Z,
70006255,bill1_,,affiliate,"Soy Alejandro, pero podéis llamarme bill1. Llevo muchos años jugando a League of Legends a un nivel decente.Ahora me ha dado por jugar a VALORANT y no se me da mal. Inmortal en mi primera season.",es,VALORANT,39447,https://static-cdn.jtvnw.net/jtv_user_pictures/35b21bf8-466f-4ae6-afee-845dd9665f63-profile_image-300x300.png,2014-08-27T11:24:55Z,
159452858,MonkkLive,,affiliate,Building up,es,Tibia,251117,https://static-cdn.jtvnw.net/jtv_user_pictures/b14d24cb-16c0-4776-8b69-9e1378da9348-profile_image-300x300.png,2017-06-07T21:37:20Z,
248497746,soyyarisan,,partner,"La misma desequilibrada  de Youtube, pero ahora en vivo 🤡. ",es,Just Chatting,1480868,https://static-cdn.jtvnw.net/jtv_user_pictures/bf7fcc27-7062-4032-a2c6-a06a127d7794-profile_image-300x300.png,2018-08-16T16:55:20Z,
406483282,yukian12,,,"Me gusta jugar videojuegos, y tener una comunidad chida",es,Just Chatting,82,https://static-cdn.jtvnw.net/jtv_user_pictures/d121afaf-594e-418e-b2ed-d7966db0a4cc-profile_image-300x300.png,2019-01-03T18:42:17Z,
42973421,Miniduke,,partner,"Bienvenidos al stream! Soy Miniduke, jugador profesional de League of Legends y streamer. Hago streams todos los días a las 10:00 (hora española)",es,League of Legends,9059982,https://static-cdn.jtvnw.net/jtv_user_pictures/87b6d57e-145c-47eb-baeb-789071d888a8-profile_image-300x300.png,2013-04-28T12:12:38Z,
36138196,alexelcapo,,partner,Nací en el 87 y me gusta jugar a videojuegos.,es,Minecraft,71827074,https://static-cdn.jtvnw.net/jtv_user_pictures/d7ad172b-dd04-4d81-bbd3-2492d4709276-profile_image-300x300.png,2012-09-12T21:24:26Z,
241581961,blanchitooo,,partner,Hago streams todos los dias en Twitch desde hace 2 años y algun que otro video en Youtube | Blanchitoo en Twitter | Contacto para marcas : blanchitobusiness@gmail.com,es,Fortnite,11378975,https://static-cdn.jtvnw.net/jtv_user_pictures/ac778c57-b044-4009-9249-4096cbf85cf0-profile_image-300x300.png,2018-07-24T15:08:30Z,
267176388,Malefilmica,,affiliate,"♡ Bienvenidos! ♡ un canal donde encontrarás  Valorant, Lolsito, juegos de terror, y charlar de temas variados! Espero que disfrutes tu estadía! ♡ Hago stream diarios! ♡",es,VALORANT,31275,https://static-cdn.jtvnw.net/jtv_user_pictures/cbe8799c-a038-4834-93f7-798b87af84fb-profile_image-300x300.png,2018-10-15T22:32:34Z,
44035719,carolmola,,partner,"¡Hola! ☺ Soy Carol, mi edad es secreta y estudio Marketing y Publicidad. ¡Encantada de tenerte por aquí! ♥ ~   El horario de stream es entre semana: 16:00-18:00 (España) | 09:00-11:00 (México) | 12:00-14:00 (Argentina)",es,Just Chatting,423652,https://static-cdn.jtvnw.net/jtv_user_pictures/6f18c245-ef07-424e-8456-1255ac0fddbd-profile_image-300x300.png,2013-05-27T17:39:29Z,
139114048,yonnareiss,,affiliate,"Welcome! Hola soy Yonna, hago Stream de LoL y Just Chatting, espero que lo paséis bien en mis directos.",es,Just Chatting,1135017,https://static-cdn.jtvnw.net/jtv_user_pictures/b59c2b8b-0244-45fc-b07c-9261b3f2ad45-profile_image-300x300.png,2016-11-09T11:52:04Z,
165922548,arceus4125,,affiliate,"Me llamo Alejando tengo una gran afición por los videojuegos como FN , LoL etc (¡que raro¡)  tengo 14 años y actualmente estoy estudiando PD : cuando tenga un buen PC volveré a hacer directos todos los días ;)",es,Fortnite,2812,https://static-cdn.jtvnw.net/jtv_user_pictures/36fb6c51-8731-497d-aa62-2378c03cab3f-profile_image-300x300.png,2017-07-21T11:45:34Z,
461699117,DavidSuarezTwitch,,affiliate,Hago movidas.,es,Just Chatting,148510,https://static-cdn.jtvnw.net/jtv_user_pictures/3e626ede-6423-4d0c-be1b-623dcb9d68a0-profile_image-300x300.png,2019-09-10T21:19:04Z,
40831045,NeMo_Smacks,,,,es,BlazBlue: Central Fiction,1080,https://static-cdn.jtvnw.net/jtv_user_pictures/nemo_smacks-profile_image-afe4c5f90dfd69ac-300x300.jpeg,2013-02-28T17:10:41Z,
510271169,MarlenC,,affiliate,"Hola! ¿Que tal? Se supone que aquí tengo que hablar de mi pero la verdad que no se que decir... hago streams de Just chatting todos los dias y de juegos de pc y movil aunque no se muy bien porque los hago si soy malisima jugando pero bueno, no se, dicen que soy simpática al menos 😊 ",es,Just Chatting,125532,https://static-cdn.jtvnw.net/jtv_user_pictures/4f7a5134-a535-451f-980d-21ba7f9fc281-profile_image-300x300.png,2020-04-07T21:07:12Z,
222760410,AnnieTales,,affiliate,"empezando en este mundillo , me encanta jugar a videojuegos y pasar el rato charlando y que mejor sitio para hacer estas dos  cosas que twitch? intentemos crear una comunidad chachi , soy bastante frikicilla así que podéis hablar de casi cualquier tema  por aquí always con buen rollo y respeto♡",es,Just Chatting,17675,https://static-cdn.jtvnw.net/jtv_user_pictures/26f9f11d-1b8a-4dfe-bcab-af87294463c5-profile_image-300x300.png,2018-05-13T22:52:08Z,
92205927,Rike,,partner,,es,League of Legends,4551754,https://static-cdn.jtvnw.net/jtv_user_pictures/a97c6c95-9d05-47fe-ac97-7873f4b9a341-profile_image-300x300.png,2015-05-29T19:24:27Z,
515372683,BrunoCactus,,affiliate,,es,Crab Game,11593,https://static-cdn.jtvnw.net/jtv_user_pictures/4bb377b4-65ca-4a90-8f54-faaa35339e17-profile_image-300x300.png,2020-04-16T21:06:06Z,
91901314,DumpWeed4One,,affiliate,"Soy un tio normal que le gusta jugar con sus colegas. Siempre he preferido el cachondeo y risas a ser el mas bueno o ""pro"" que los demás,  si vienes a reírte y pasar un buen rato, este es tu canal :)",es,Destiny 2,2481,https://static-cdn.jtvnw.net/jtv_user_pictures/dumpweed4one-profile_image-46566b2f2e972f60-300x300.png,2015-05-25T14:28:40Z,
48878319,TheGrefg,,partner,"Hola, me llamo David, me quedé calvo delante de mucha gente, pongo contadores y tengo una skin en Fortnite (lo del WORLD RECORD fue un sueño). Business: contact@thegrefg.com",es,Fortnite,197764594,https://static-cdn.jtvnw.net/jtv_user_pictures/3114b8ed-cade-4141-928d-f47c49f53861-profile_image-300x300.png,2013-09-12T00:45:27Z,
42247832,iamdiamond,,partner,"Full time streamer. Jugador profesional de League Of Legends. Thunderx3 Baskonia, Valencia eSports, x6tence entre otros equipos. Master/challenger midlaner!",es,League of Legends,8594802,https://static-cdn.jtvnw.net/jtv_user_pictures/d47cdbb7-4cde-435d-a1df-b373b46472da-profile_image-300x300.jpg,2013-04-08T18:14:20Z,
403888002,kkwetFN,,partner,Pro Fortnite Player for FiveMediaClan | No me gustan los cacahuetes :D,es,Among Us,4095105,https://static-cdn.jtvnw.net/jtv_user_pictures/5230f7f0-35f8-4862-995d-4abb123d66e9-profile_image-300x300.png,2018-12-23T20:58:06Z,
43423780,Elure,,partner,"A veces hago movidas, pero tampoco muchas. ",es,Pokémon Brilliant Diamond/Shining Pearl,1462073,https://static-cdn.jtvnw.net/jtv_user_pictures/9e472824-cd10-4a4f-bfc0-947879d3c686-profile_image-300x300.png,2013-05-11T13:00:17Z,
217483933,ohdaves,,affiliate,Soy daves y juego profesionalmente al Fortnite,es,Fortnite,700080,https://static-cdn.jtvnw.net/jtv_user_pictures/8c2fbe83-20c6-4fb7-b0c9-f24232394707-profile_image-300x300.png,2018-04-29T14:11:17Z,
104996755,mcadryh,,partner,La H es muda,es,League of Legends,1384453,https://static-cdn.jtvnw.net/jtv_user_pictures/58a86d4a-ac49-4fb4-a927-40f7d4973471-profile_image-300x300.png,2015-10-23T19:14:07Z,
130224285,Olimpus5,,,"Hola! soy  Iván, pero preferiría que me llamarais Olimpus, soy un chico de 18 años que empieza en twitch , soy alegre i bromista. Te apetece unirte a mi en este viaje?",es,Dead by Daylight,542,https://static-cdn.jtvnw.net/jtv_user_pictures/2474d1f0-9d0d-4cf6-b97c-9bea91d1a3da-profile_image-300x300.png,2016-07-22T20:15:27Z,
276647391,Sn0rkel,,affiliate,18 | vibing,es,VALORANT,201880,https://static-cdn.jtvnw.net/jtv_user_pictures/e204a725-50f0-483e-8ccc-e3f7a41513f9-profile_image-300x300.png,2018-11-20T19:41:37Z,
30265401,Tarkss,,,,es,Street Fighter V,24413,https://static-cdn.jtvnw.net/jtv_user_pictures/tarkss-profile_image-470f7b5b23f188d6-300x300.jpeg,2012-05-04T16:34:26Z,
115777274,alunartear,,,,es,Travel & Outdoors,70,https://static-cdn.jtvnw.net/jtv_user_pictures/7a7019bb-a3da-4572-8793-35b172010400-profile_image-300x300.png,2016-02-14T00:11:28Z,
103588982,MiyuGOD,,partner,Me meto tremendas viciadas a juegos cuestionables para hacer vídeos aún más cuestionables. Calidad siempre por encima de cantidad,es,Terraria,4236887,https://static-cdn.jtvnw.net/jtv_user_pictures/a9ed505c-52bb-4bfe-8acd-c600013edaef-profile_image-300x300.png,2015-10-03T17:09:39Z,
104201200,Cloudial,,affiliate,"Hola, me llamo Miguel Ángel, conocido como Cloudial. Tengo 32 años, adoro los videojuegos, la saga Final Fantasy!!, soy informático de profesión y gamer de corazón.",es,League of Legends,9003,https://static-cdn.jtvnw.net/jtv_user_pictures/0a3f16ed-f530-4e63-9b9a-5b0e3a763bbd-profile_image-300x300.png,2015-10-11T20:12:40Z,
489628617,xDetr0,,affiliate,"Tengo 15 años y me dedico a crear contenido por redes sociales, me gustan los pingüinos",es,Fortnite,84614,https://static-cdn.jtvnw.net/jtv_user_pictures/e689f49b-fc49-420a-933e-b0026faa7ef3-profile_image-300x300.png,2020-02-01T17:46:21Z,
64867268,JEFEULRICH,,affiliate,¡Bienvenido! Aquí tendrás tus raciones de Overwatch y Hearthstone principalmente. Se un súbdito del osito de canal Ñuñu y uneté a nuestras Ñuñuaventuras!,es,Apex Legends,9857,https://static-cdn.jtvnw.net/jtv_user_pictures/a8f5d97b-724f-4c22-94f5-e3613e68ffd3-profile_image-300x300.png,2014-06-22T16:29:51Z,
52970693,TheKarma,,partner,"Soy Karma, encantado. Soy un meme andante, llevo roleando más de 6 años en GtaV y me gusta explorar todo tipo de contenidos. La guerra no cambia nunca. ",es,Battlefield 2042,1491482,https://static-cdn.jtvnw.net/jtv_user_pictures/94bb1f59-6d85-418d-a3b4-01cf4e5aa1d7-profile_image-300x300.png,2013-12-10T14:59:47Z,
31919607,elxokas,,partner,Llevo 30 años haciendo el gilipollas y ahora lo hago también en internet.,es,World of Warcraft,48927882,https://static-cdn.jtvnw.net/jtv_user_pictures/198c0fe9-cf41-4ef1-ad55-405c1e599f25-profile_image-300x300.png,2012-07-06T20:44:39Z,
208630656,yaizagc22,,affiliate,Empezando! Sigueme para que nos echemos unas risas y para pasar un buen rato!IG: Yaizagc22        TIKTOK: Yaizagc22         TWITTER: Yaizagc22,es,Just Chatting,3725,https://static-cdn.jtvnw.net/jtv_user_pictures/549a9d34-1d3d-4aa5-8bda-8a1721a9993e-profile_image-300x300.png,2018-03-25T20:53:41Z,
191976594,AlfonBTA,,affiliate,Fire Kid.,es,Among Us,294091,https://static-cdn.jtvnw.net/jtv_user_pictures/0cb38c2f-081a-4d52-9916-b01dbae38c19-profile_image-300x300.png,2018-01-21T04:51:59Z,
237784475,gmar2708,,affiliate,Hola amigos Bienvenidos !!! Soy gamer profesional en mis sueño pero cuando despierto suelo manquear de forma graciosa así que decidí prender stream para reírnos juntos y pasar un gran momento :D :3,es,Teamfight Tactics,1441,https://static-cdn.jtvnw.net/jtv_user_pictures/9f18dc7e-f95a-442a-8802-6a283cdd0f8a-profile_image-300x300.png,2018-07-11T01:52:42Z,
